Date,Year,Month,Day,P,E,Qcmecs,Qmm,Q_Missing,Julian,Season,Season_Year,Water_Year
09/02/2009,2009,2,9,0.12507,0.21785,66.738,2.3946,No,40,W,2009,2009
10/02/2009,2009,2,10,0.049735,0.32868,62.013,2.2251,No,41,W,2009,2009
11/02/2009,2009,2,11,0.24006,0.34571,57.983,2.0805,No,42,W,2009,2009
12/02/2009,2009,2,12,0.33728,0.44342,55.319,1.9849,No,43,W,2009,2009
13/02/2009,2009,2,13,0.11258,0.51818,53.055,1.9036,No,44,W,2009,2009
14/02/2009,2009,2,14,0.075092,0.56135,49.671,1.7822,No,45,W,2009,2009
15/02/2009,2009,2,15,0.023479,0.62534,46.524,1.6693,No,46,W,2009,2009
16/02/2009,2009,2,16,0.055125,0.54869,43.86,1.5737,No,47,W,2009,2009
17/02/2009,2009,2,17,0,0.59789,41.221,1.479,No,48,W,2009,2009
18/02/2009,2009,2,18,1.007,0.59103,39.038,1.4007,No,49,W,2009,2009
19/02/2009,2009,2,19,0.58007,0.64194,37.497,1.3454,No,50,W,2009,2009
20/02/2009,2009,2,20,0.0033075,0.47461,36.212,1.2993,No,51,W,2009,2009
21/02/2009,2009,2,21,0.257,0.59114,34.209,1.2274,No,52,W,2009,2009
22/02/2009,2009,2,22,0.304,0.74493,32.698,1.1732,No,53,W,2009,2009
23/02/2009,2009,2,23,0.17052,0.80072,31.43,1.1277,No,54,W,2009,2009
24/02/2009,2009,2,24,0.25018,0.72551,30.398,1.0907,No,55,W,2009,2009
25/02/2009,2009,2,25,0.014047,0.76694,29.331,1.0524,No,56,W,2009,2009
26/02/2009,2009,2,26,0.10216,0.73421,28.23,1.0129,No,57,W,2009,2009
27/02/2009,2009,2,27,0.14712,0.8047,27.169,0.97483,No,58,W,2009,2009
28/02/2009,2009,2,28,1.5984,0.84681,26.425,0.94814,No,59,W,2009,2009
01/03/2009,2009,3,1,0.51646,0.70998,26.214,0.94057,No,60,SP,2009,2009
02/03/2009,2009,3,2,0.88787,0.69866,25.458,0.91344,No,61,SP,2009,2009
03/03/2009,2009,3,3,4.6586,0.67608,25.201,0.90422,No,62,SP,2009,2009
04/03/2009,2009,3,4,1.0673,0.45737,26.929,0.96622,No,63,SP,2009,2009
05/03/2009,2009,3,5,0.2786,0.56971,25.768,0.92457,No,64,SP,2009,2009
06/03/2009,2009,3,6,1.1376,0.66812,24.487,0.8786,No,65,SP,2009,2009
07/03/2009,2009,3,7,6.5201,0.90746,23.971,0.86009,No,66,SP,2009,2009
08/03/2009,2009,3,8,3.0612,0.61368,28.574,1.0252,No,67,SP,2009,2009
09/03/2009,2009,3,9,4.8341,0.74382,30.741,1.103,No,68,SP,2009,2009
10/03/2009,2009,3,10,0.39522,0.93671,33.256,1.1932,No,69,SP,2009,2009
11/03/2009,2009,3,11,1.5421,1.1368,34.185,1.2266,No,70,SP,2009,2009
12/03/2009,2009,3,12,0.74969,1.1488,32.168,1.1542,No,71,SP,2009,2009
13/03/2009,2009,3,13,0.65602,0.91636,30.541,1.0958,No,72,SP,2009,2009
14/03/2009,2009,3,14,0.0066966,1.0884,29.232,1.0489,No,73,SP,2009,2009
15/03/2009,2009,3,15,0.0025316,1.0763,27.13,0.97344,No,74,SP,2009,2009
16/03/2009,2009,3,16,0.00441,1.0857,25.543,0.91649,No,75,SP,2009,2009
17/03/2009,2009,3,17,0,1.2242,24.44,0.87692,No,76,SP,2009,2009
18/03/2009,2009,3,18,0,1.1316,23.394,0.83939,No,77,SP,2009,2009
19/03/2009,2009,3,19,0,1.0612,22.527,0.80828,No,78,SP,2009,2009
20/03/2009,2009,3,20,0,1.1107,21.69,0.77825,No,79,SP,2009,2009
21/03/2009,2009,3,21,0,1.0461,20.65,0.74093,No,80,SP,2009,2009
22/03/2009,2009,3,22,0.12801,1.1556,19.934,0.71524,No,81,SP,2009,2009
23/03/2009,2009,3,23,0.39245,1.2192,19.424,0.69694,No,82,SP,2009,2009
24/03/2009,2009,3,24,0.52111,1.007,19.277,0.69167,No,83,SP,2009,2009
25/03/2009,2009,3,25,2.4497,1.2471,18.659,0.66949,No,84,SP,2009,2009
26/03/2009,2009,3,26,0.87285,1.2282,18.463,0.66246,No,85,SP,2009,2009
27/03/2009,2009,3,27,1.2606,1.052,18.105,0.64961,No,86,SP,2009,2009
28/03/2009,2009,3,28,0.051123,1.0371,17.303,0.62084,No,87,SP,2009,2009
29/03/2009,2009,3,29,0.93928,0.87063,16.157,0.57972,No,88,SP,2009,2009
30/03/2009,2009,3,30,0.082932,1.3488,15.557,0.55819,No,89,SP,2009,2009
31/03/2009,2009,3,31,0.0015517,1.6128,15.505,0.55633,No,90,SP,2009,2009
01/04/2009,2009,4,1,0,1.3842,15.11,0.54215,No,91,SP,2009,2009
02/04/2009,2009,4,2,0.0057575,1.4203,14.747,0.52913,No,92,SP,2009,2009
03/04/2009,2009,4,3,6.3808,1.3094,14.616,0.52443,No,93,SP,2009,2009
04/04/2009,2009,4,4,0.13887,1.4697,15.373,0.55159,No,94,SP,2009,2009
05/04/2009,2009,4,5,0.52846,1.2597,14.858,0.53311,No,95,SP,2009,2009
06/04/2009,2009,4,6,2.2161,1.3507,14.395,0.5165,No,96,SP,2009,2009
07/04/2009,2009,4,7,8.0006,1.3915,14.868,0.53347,No,97,SP,2009,2009
08/04/2009,2009,4,8,2.8436,1.5868,16.548,0.59375,No,98,SP,2009,2009
09/04/2009,2009,4,9,5.9588,1.6583,17.257,0.61919,No,99,SP,2009,2009
10/04/2009,2009,4,10,0.39771,1.5482,18.12,0.65015,No,100,SP,2009,2009
11/04/2009,2009,4,11,1.4285,1.3936,19.88,0.7133,No,101,SP,2009,2009
12/04/2009,2009,4,12,0.67893,1.5626,18.572,0.66637,No,102,SP,2009,2009
13/04/2009,2009,4,13,4.4182,1.586,17.944,0.64384,No,103,SP,2009,2009
14/04/2009,2009,4,14,1.9734,1.6796,18.542,0.66529,No,104,SP,2009,2009
15/04/2009,2009,4,15,3.1482,1.5704,18.95,0.67993,No,105,SP,2009,2009
16/04/2009,2009,4,16,1.2395,1.8925,19.28,0.69177,No,106,SP,2009,2009
17/04/2009,2009,4,17,0.012536,1.7776,19.043,0.68327,No,107,SP,2009,2009
18/04/2009,2009,4,18,0,1.8069,17.906,0.64247,No,108,SP,2009,2009
19/04/2009,2009,4,19,0.015598,1.709,16.686,0.5987,No,109,SP,2009,2009
20/04/2009,2009,4,20,0.81891,2.0234,15.732,0.56447,No,110,SP,2009,2009
21/04/2009,2009,4,21,0.069334,2.0941,15.038,0.53957,No,111,SP,2009,2009
22/04/2009,2009,4,22,1.7202,1.9645,14.357,0.51513,No,112,SP,2009,2009
23/04/2009,2009,4,23,9.1426,2.2044,14.089,0.50552,No,113,SP,2009,2009
24/04/2009,2009,4,24,9.3501,1.9886,14.862,0.53325,No,114,SP,2009,2009
25/04/2009,2009,4,25,1.6258,2.0388,22.065,0.7917,No,115,SP,2009,2009
26/04/2009,2009,4,26,6.1599,1.8632,27.707,0.99414,No,116,SP,2009,2009
27/04/2009,2009,4,27,2.6595,1.7312,27.537,0.98804,No,117,SP,2009,2009
28/04/2009,2009,4,28,2.0449,1.7009,30.178,1.0828,No,118,SP,2009,2009
29/04/2009,2009,4,29,9.5331,1.9552,28.516,1.0232,No,119,SP,2009,2009
30/04/2009,2009,4,30,2.8478,2.3322,44.035,1.58,No,120,SP,2009,2009
01/05/2009,2009,5,1,1.5226,2.2801,43.934,1.5764,No,121,SP,2009,2009
02/05/2009,2009,5,2,1.3932,2.0417,37.658,1.3512,No,122,SP,2009,2009
03/05/2009,2009,5,3,1.7975,1.8224,32.84,1.1783,No,123,SP,2009,2009
04/05/2009,2009,5,4,1.9059,2.1797,29.404,1.055,No,124,SP,2009,2009
05/05/2009,2009,5,5,1.8875,2.457,27.913,1.0015,No,125,SP,2009,2009
06/05/2009,2009,5,6,2.1577,2.5221,26.975,0.96787,No,126,SP,2009,2009
07/05/2009,2009,5,7,3.5161,2.0521,26.319,0.94434,No,127,SP,2009,2009
08/05/2009,2009,5,8,3.65,2.0475,25.582,0.91789,No,128,SP,2009,2009
09/05/2009,2009,5,9,1.3783,2.0951,24.922,0.89421,No,129,SP,2009,2009
10/05/2009,2009,5,10,0,2.0966,25.019,0.89769,No,130,SP,2009,2009
11/05/2009,2009,5,11,0.0095549,2.1567,23.209,0.83275,No,131,SP,2009,2009
12/05/2009,2009,5,12,0.0089424,2.1913,21.265,0.763,No,132,SP,2009,2009
13/05/2009,2009,5,13,3.4236,2.2274,20.031,0.71872,No,133,SP,2009,2009
14/05/2009,2009,5,14,12.986,2.3647,19.93,0.7151,No,134,SP,2009,2009
15/05/2009,2009,5,15,4.2657,2.3939,26.328,0.94466,No,135,SP,2009,2009
16/05/2009,2009,5,16,5.1286,2.2254,32.678,1.1725,No,136,SP,2009,2009
17/05/2009,2009,5,17,6.0019,2.2041,34.634,1.2427,No,137,SP,2009,2009
18/05/2009,2009,5,18,7.4222,2.4495,35.857,1.2866,No,138,SP,2009,2009
19/05/2009,2009,5,19,6.7551,2.6961,45.103,1.6183,No,139,SP,2009,2009
20/05/2009,2009,5,20,4.7272,2.5486,56.185,2.0159,No,140,SP,2009,2009
21/05/2009,2009,5,21,3.7563,2.4351,57.694,2.0701,No,141,SP,2009,2009
22/05/2009,2009,5,22,1.0073,2.9232,51.514,1.8483,No,142,SP,2009,2009
23/05/2009,2009,5,23,2.2599,2.8387,46.019,1.6512,No,143,SP,2009,2009
24/05/2009,2009,5,24,0.066721,2.6792,41.721,1.497,No,144,SP,2009,2009
25/05/2009,2009,5,25,0.74349,2.9907,37.355,1.3403,No,145,SP,2009,2009
26/05/2009,2009,5,26,2.9677,2.2956,33.613,1.206,No,146,SP,2009,2009
27/05/2009,2009,5,27,0.5423,2.8453,30.735,1.1028,No,147,SP,2009,2009
28/05/2009,2009,5,28,0.012127,3.4522,28.59,1.0258,No,148,SP,2009,2009
29/05/2009,2009,5,29,4.08E-04,3.299,26.232,0.94121,No,149,SP,2009,2009
30/05/2009,2009,5,30,0,3.5029,24.374,0.87455,No,150,SP,2009,2009
31/05/2009,2009,5,31,0,3.2125,22.432,0.80487,No,151,SP,2009,2009
01/06/2009,2009,6,1,0,3.4936,20.829,0.74735,No,152,SU,2009,2009
02/06/2009,2009,6,2,0,3.7308,19.489,0.69927,No,153,SU,2009,2009
03/06/2009,2009,6,3,0,3.4563,18.426,0.66113,No,154,SU,2009,2009
04/06/2009,2009,6,4,0,3.0625,17.289,0.62034,No,155,SU,2009,2009
05/06/2009,2009,6,5,0.71548,2.7591,16.654,0.59755,No,156,SU,2009,2009
06/06/2009,2009,6,6,17.736,2.2495,17.679,0.63433,No,157,SU,2009,2009
07/06/2009,2009,6,7,0.042711,2.6774,21.942,0.78729,No,158,SU,2009,2009
08/06/2009,2009,6,8,0.03479,2.7409,19.097,0.68521,No,159,SU,2009,2009
09/06/2009,2009,6,9,0.011025,2.8667,16.944,0.60796,No,160,SU,2009,2009
10/06/2009,2009,6,10,2.6304,2.6835,15.881,0.56982,No,161,SU,2009,2009
11/06/2009,2009,6,11,1.0405,2.7753,15.705,0.5635,No,162,SU,2009,2009
12/06/2009,2009,6,12,2.525,2.9092,14.797,0.53092,No,163,SU,2009,2009
13/06/2009,2009,6,13,6.1797,3.3402,14.508,0.52055,No,164,SU,2009,2009
14/06/2009,2009,6,14,2.5935,3.2288,15.081,0.54111,No,165,SU,2009,2009
15/06/2009,2009,6,15,1.8796,3.1759,14.851,0.53286,No,166,SU,2009,2009
16/06/2009,2009,6,16,25.801,3.3064,14.296,0.51295,No,167,SU,2009,2009
17/06/2009,2009,6,17,2.4606,3.2551,21.585,0.77448,No,168,SU,2009,2009
18/06/2009,2009,6,18,3.1999,2.9785,36.174,1.2979,No,169,SU,2009,2009
19/06/2009,2009,6,19,0.31131,2.962,27.219,0.97663,No,170,SU,2009,2009
20/06/2009,2009,6,20,0.14091,3.2466,22.449,0.80548,No,171,SU,2009,2009
21/06/2009,2009,6,21,0.10306,3.5802,19.779,0.70968,No,172,SU,2009,2009
22/06/2009,2009,6,22,0.020743,3.9654,18.16,0.65159,No,173,SU,2009,2009
23/06/2009,2009,6,23,0.017068,4.1313,16.821,0.60354,No,174,SU,2009,2009
24/06/2009,2009,6,24,0.015108,3.7753,15.5,0.55615,No,175,SU,2009,2009
25/06/2009,2009,6,25,2.2951,3.4389,14.586,0.52335,No,176,SU,2009,2009
26/06/2009,2009,6,26,0.91327,3.7894,14.002,0.5024,No,177,SU,2009,2009
27/06/2009,2009,6,27,0.10555,3.928,14.074,0.50498,No,178,SU,2009,2009
28/06/2009,2009,6,28,1.9377,3.6249,13.484,0.48381,No,179,SU,2009,2009
29/06/2009,2009,6,29,0.049939,3.9144,12.901,0.46289,No,180,SU,2009,2009
30/06/2009,2009,6,30,8.3074,3.698,12.347,0.44302,No,181,SU,2009,2009
01/07/2009,2009,7,1,14.173,4.0958,13.201,0.47366,No,182,SU,2009,2009
02/07/2009,2009,7,2,4.6814,3.8453,20.62,0.73985,No,183,SU,2009,2009
03/07/2009,2009,7,3,2.4099,3.9273,21.272,0.76325,No,184,SU,2009,2009
04/07/2009,2009,7,4,4.5113,3.6676,18.484,0.66321,No,185,SU,2009,2009
05/07/2009,2009,7,5,9.0282,3.329,17.712,0.63551,No,186,SU,2009,2009
06/07/2009,2009,7,6,6.4329,3.1868,19.471,0.69863,No,187,SU,2009,2009
07/07/2009,2009,7,7,0.76754,3.437,21.045,0.7551,No,188,SU,2009,2009
08/07/2009,2009,7,8,0.013557,3.2623,20.397,0.73185,No,189,SU,2009,2009
09/07/2009,2009,7,9,0.022744,3.1968,17.941,0.64373,No,190,SU,2009,2009
10/07/2009,2009,7,10,0.51731,2.8225,16.147,0.57936,No,191,SU,2009,2009
11/07/2009,2009,7,11,11.492,3.4338,15.631,0.56085,No,192,SU,2009,2009
12/07/2009,2009,7,12,5.3144,3.4095,18.197,0.65292,No,193,SU,2009,2009
13/07/2009,2009,7,13,11.211,3.1789,21.748,0.78033,No,194,SU,2009,2009
14/07/2009,2009,7,14,3.4437,3.1158,32.034,1.1494,No,195,SU,2009,2009
15/07/2009,2009,7,15,0.80519,3.3469,32.768,1.1757,No,196,SU,2009,2009
16/07/2009,2009,7,16,0.56525,3.1758,26.528,0.95184,No,197,SU,2009,2009
17/07/2009,2009,7,17,0.3528,3.2607,23.974,0.8602,No,198,SU,2009,2009
18/07/2009,2009,7,18,3.5198,2.8918,21.224,0.76153,No,199,SU,2009,2009
19/07/2009,2009,7,19,3.8982,3.13,19.555,0.70164,No,200,SU,2009,2009
20/07/2009,2009,7,20,6.5692,3.0324,18.855,0.67652,No,201,SU,2009,2009
21/07/2009,2009,7,21,7.5726,3.2513,19.366,0.69486,No,202,SU,2009,2009
22/07/2009,2009,7,22,1.2648,3.3537,23.29,0.83565,No,203,SU,2009,2009
23/07/2009,2009,7,23,6.0261,3.2242,22.97,0.82417,No,204,SU,2009,2009
24/07/2009,2009,7,24,4.2569,3.1322,23.746,0.85202,No,205,SU,2009,2009
25/07/2009,2009,7,25,8.1224,2.9008,24.835,0.89109,No,206,SU,2009,2009
26/07/2009,2009,7,26,3.29,3.2364,25.519,0.91563,No,207,SU,2009,2009
27/07/2009,2009,7,27,0.87093,3.1412,28.771,1.0323,No,208,SU,2009,2009
28/07/2009,2009,7,28,5.4622,2.9738,27.034,0.96999,No,209,SU,2009,2009
29/07/2009,2009,7,29,3.3943,2.9413,27.527,0.98768,No,210,SU,2009,2009
30/07/2009,2009,7,30,0.40857,2.8349,28.428,1.02,No,211,SU,2009,2009
31/07/2009,2009,7,31,6.3627,2.6977,26.524,0.95169,No,212,SU,2009,2009
01/08/2009,2009,8,1,0.73846,2.8791,26.619,0.9551,No,213,SU,2009,2009
02/08/2009,2009,8,2,2.1454,2.7056,26.771,0.96055,No,214,SU,2009,2009
03/08/2009,2009,8,3,2.9599,3.1058,24.629,0.8837,No,215,SU,2009,2009
04/08/2009,2009,8,4,0.10396,3.3088,23.458,0.84168,No,216,SU,2009,2009
05/08/2009,2009,8,5,2.2976,3.166,21.853,0.78409,No,217,SU,2009,2009
06/08/2009,2009,8,6,0.35182,2.8346,20.627,0.7401,No,218,SU,2009,2009
07/08/2009,2009,8,7,0.48334,2.8138,19.407,0.69633,No,219,SU,2009,2009
08/08/2009,2009,8,8,0.80551,3.1122,18.236,0.65431,No,220,SU,2009,2009
09/08/2009,2009,8,9,2.4333,2.9118,17.335,0.62199,No,221,SU,2009,2009
10/08/2009,2009,8,10,0.38538,3.1181,16.9,0.60638,No,222,SU,2009,2009
11/08/2009,2009,8,11,2.221,2.8248,16.416,0.58901,No,223,SU,2009,2009
12/08/2009,2009,8,12,0.1659,3.0932,15.827,0.56788,No,224,SU,2009,2009
13/08/2009,2009,8,13,0.19808,2.7568,15.244,0.54696,No,225,SU,2009,2009
14/08/2009,2009,8,14,11.714,3.0035,14.593,0.5236,No,226,SU,2009,2009
15/08/2009,2009,8,15,0.68697,3.005,16.168,0.58011,No,227,SU,2009,2009
16/08/2009,2009,8,16,1.159,2.7279,17.818,0.63932,No,228,SU,2009,2009
17/08/2009,2009,8,17,4.4296,2.8948,16.819,0.60347,No,229,SU,2009,2009
18/08/2009,2009,8,18,2.2445,2.8475,16.255,0.58324,No,230,SU,2009,2009
19/08/2009,2009,8,19,29.435,3.1243,16.176,0.5804,No,231,SU,2009,2009
20/08/2009,2009,8,20,3.6221,2.6065,56.845,2.0396,No,232,SU,2009,2009
21/08/2009,2009,8,21,0.98175,2.3933,86.686,3.1103,No,233,SU,2009,2009
22/08/2009,2009,8,22,9.3361,2.3609,63.745,2.2872,No,234,SU,2009,2009
23/08/2009,2009,8,23,6.2977,2.6996,57.552,2.065,No,235,SU,2009,2009
24/08/2009,2009,8,24,1.3678,2.2112,75.946,2.725,No,236,SU,2009,2009
25/08/2009,2009,8,25,7.6135,2.3147,66.347,2.3806,No,237,SU,2009,2009
26/08/2009,2009,8,26,1.036,2.579,59.377,2.1305,No,238,SU,2009,2009
27/08/2009,2009,8,27,2.3372,2.2498,56.984,2.0446,No,239,SU,2009,2009
28/08/2009,2009,8,28,2.2024,2.1267,49.547,1.7778,No,240,SU,2009,2009
29/08/2009,2009,8,29,0.59996,2.0804,44.407,1.5933,No,241,SU,2009,2009
30/08/2009,2009,8,30,6.2265,2.175,40.593,1.4565,No,242,SU,2009,2009
31/08/2009,2009,8,31,13.029,2.4207,49.433,1.7737,No,243,SU,2009,2009
01/09/2009,2009,9,1,1.7474,2.101,94.187,3.3795,No,244,A,2009,2009
02/09/2009,2009,9,2,16.174,1.922,78.998,2.8345,No,245,A,2009,2009
03/09/2009,2009,9,3,2.0315,1.9712,125.88,4.5165,No,246,A,2009,2009
04/09/2009,2009,9,4,0.98563,1.8951,103.52,3.7143,No,247,A,2009,2009
05/09/2009,2009,9,5,0.67117,1.9392,77.947,2.7968,No,248,A,2009,2009
06/09/2009,2009,9,6,3.9201,2.0497,63.947,2.2944,No,249,A,2009,2009
07/09/2009,2009,9,7,2.5176,2.1235,57.051,2.047,No,250,A,2009,2009
08/09/2009,2009,9,8,2.0928,2.185,53.261,1.911,No,251,A,2009,2009
09/09/2009,2009,9,9,0,1.8029,49.498,1.776,No,252,A,2009,2009
10/09/2009,2009,9,10,4.08E-05,1.7573,44.652,1.6021,No,253,A,2009,2009
11/09/2009,2009,9,11,0,1.7627,40.98,1.4704,No,254,A,2009,2009
12/09/2009,2009,9,12,4.08E-05,1.7565,37.208,1.335,No,255,A,2009,2009
13/09/2009,2009,9,13,4.08E-05,1.7035,34.796,1.2485,No,256,A,2009,2009
14/09/2009,2009,9,14,0,1.6424,32.447,1.1642,No,257,A,2009,2009
15/09/2009,2009,9,15,0.021029,1.6367,30.357,1.0892,No,258,A,2009,2009
16/09/2009,2009,9,16,0,1.7035,28.963,1.0392,No,259,A,2009,2009
17/09/2009,2009,9,17,0,1.5281,27.411,0.98352,No,260,A,2009,2009
18/09/2009,2009,9,18,0.37285,1.4869,26.09,0.93612,No,261,A,2009,2009
19/09/2009,2009,9,19,0.5305,1.6016,24.847,0.89152,No,262,A,2009,2009
20/09/2009,2009,9,20,0.10327,1.3194,23.588,0.84635,No,263,A,2009,2009
21/09/2009,2009,9,21,0.48408,1.7669,22.247,0.79823,No,264,A,2009,2009
22/09/2009,2009,9,22,0.14728,1.7308,21.223,0.76149,No,265,A,2009,2009
23/09/2009,2009,9,23,0.20674,1.611,20.344,0.72995,No,266,A,2009,2009
24/09/2009,2009,9,24,0.0037566,1.5121,19.407,0.69633,No,267,A,2009,2009
25/09/2009,2009,9,25,0,1.6152,18.74,0.6724,No,268,A,2009,2009
26/09/2009,2009,9,26,0.075092,1.6464,17.951,0.64409,No,269,A,2009,2009
27/09/2009,2009,9,27,0.060474,1.6268,17.369,0.62321,No,270,A,2009,2009
28/09/2009,2009,9,28,0.065047,1.6472,16.948,0.6081,No,271,A,2009,2009
29/09/2009,2009,9,29,0.068599,1.5573,16.373,0.58747,No,272,A,2009,2009
30/09/2009,2009,9,30,0.50163,1.52,15.889,0.5701,No,273,A,2009,2009
01/10/2009,2009,10,1,0.031033,1.2261,15.41,0.55292,No,274,A,2009,2010
02/10/2009,2009,10,2,1.4925,1.3084,14.949,0.53638,No,275,A,2009,2010
03/10/2009,2009,10,3,0.39265,1.3,14.668,0.52629,No,276,A,2009,2010
04/10/2009,2009,10,4,0.069089,1.0867,14.341,0.51456,No,277,A,2009,2010
05/10/2009,2009,10,5,5.9198,1.1328,13.893,0.49849,No,278,A,2009,2010
06/10/2009,2009,10,6,5.3376,1.0986,14.639,0.52525,No,279,A,2009,2010
07/10/2009,2009,10,7,0.020212,0.8202,17.092,0.61327,No,280,A,2009,2010
08/10/2009,2009,10,8,0.012903,0.93716,15.816,0.56748,No,281,A,2009,2010
09/10/2009,2009,10,9,10.247,0.96889,15.405,0.55274,No,282,A,2009,2010
10/10/2009,2009,10,10,1.9469,1.1264,18.753,0.67287,No,283,A,2009,2010
11/10/2009,2009,10,11,0.10425,1.1284,18.373,0.65923,No,284,A,2009,2010
12/10/2009,2009,10,12,0.11621,0.85869,16.685,0.59866,No,285,A,2009,2010
13/10/2009,2009,10,13,0.28587,0.9217,15.478,0.55536,No,286,A,2009,2010
14/10/2009,2009,10,14,0.28653,1.0733,14.878,0.53383,No,287,A,2009,2010
15/10/2009,2009,10,15,0.06227,1.0757,14.367,0.51549,No,288,A,2009,2010
16/10/2009,2009,10,16,3.68E-04,0.94572,13.853,0.49705,No,289,A,2009,2010
17/10/2009,2009,10,17,0.14385,0.76097,13.344,0.47879,No,290,A,2009,2010
18/10/2009,2009,10,18,4.3228,0.78299,12.873,0.46189,No,291,A,2009,2010
19/10/2009,2009,10,19,2.6857,0.9396,13.207,0.47387,No,292,A,2009,2010
20/10/2009,2009,10,20,8.8219,0.93159,13.779,0.4944,No,293,A,2009,2010
21/10/2009,2009,10,21,23.33,0.82833,18.088,0.649,No,294,A,2009,2010
22/10/2009,2009,10,22,5.3552,0.90735,75.06,2.6932,No,295,A,2009,2010
23/10/2009,2009,10,23,3.2099,0.86317,117.51,4.2164,No,296,A,2009,2010
24/10/2009,2009,10,24,2.3778,0.89259,75.895,2.7231,No,297,A,2009,2010
25/10/2009,2009,10,25,0.54104,0.87112,63.365,2.2736,No,298,A,2009,2010
26/10/2009,2009,10,26,1.6374,0.8488,54.736,1.9639,No,299,A,2009,2010
27/10/2009,2009,10,27,2.8122,0.85508,47.55,1.7061,No,300,A,2009,2010
28/10/2009,2009,10,28,0.80886,0.91978,43.102,1.5465,No,301,A,2009,2010
29/10/2009,2009,10,29,2.4614,0.83737,39.7,1.4245,No,302,A,2009,2010
30/10/2009,2009,10,30,7.3265,0.90999,37.001,1.3276,No,303,A,2009,2010
31/10/2009,2009,10,31,26.569,0.813,45.966,1.6493,No,304,A,2009,2010
01/11/2009,2009,11,1,3.7218,0.66708,121.03,4.3426,No,305,A,2009,2010
02/11/2009,2009,11,2,5.8753,0.55926,195.19,7.0034,No,306,A,2009,2010
03/11/2009,2009,11,3,0.71425,0.56597,125.06,4.4873,No,307,A,2009,2010
04/11/2009,2009,11,4,7.2002,0.51973,107.32,3.8507,No,308,A,2009,2010
05/11/2009,2009,11,5,3.9359,0.55474,108.43,3.8905,No,309,A,2009,2010
06/11/2009,2009,11,6,1.5552,0.52102,94.067,3.3752,No,310,A,2009,2010
07/11/2009,2009,11,7,2.0407,0.42841,89.261,3.2027,No,311,A,2009,2010
08/11/2009,2009,11,8,0.23957,0.46902,81.456,2.9227,No,312,A,2009,2010
09/11/2009,2009,11,9,13.321,0.35908,73.16,2.625,No,313,A,2009,2010
10/11/2009,2009,11,10,0.078277,0.41589,102.54,3.6791,No,314,A,2009,2010
11/11/2009,2009,11,11,14.911,0.32861,102.22,3.6679,No,315,A,2009,2010
12/11/2009,2009,11,12,6.7006,0.39798,156.32,5.6089,No,316,A,2009,2010
13/11/2009,2009,11,13,9.8363,0.39739,179.57,6.443,No,317,A,2009,2010
14/11/2009,2009,11,14,0.38567,0.39675,145.87,5.234,No,318,A,2009,2010
15/11/2009,2009,11,15,9.7659,0.40252,131.65,4.7236,No,319,A,2009,2010
16/11/2009,2009,11,16,1.0063,0.43998,124.2,4.4562,No,320,A,2009,2010
17/11/2009,2009,11,17,22.304,0.38636,125.62,4.5073,No,321,A,2009,2010
18/11/2009,2009,11,18,14.847,0.44871,194.71,6.9862,No,322,A,2009,2010
19/11/2009,2009,11,19,14.124,0.45322,298.2,10.7,No,323,A,2009,2010
20/11/2009,2009,11,20,1.9371,0.45291,357.6,12.831,No,324,A,2009,2010
21/11/2009,2009,11,21,4.5007,0.42744,291,10.441,No,325,A,2009,2010
22/11/2009,2009,11,22,6.6084,0.37139,234.28,8.4062,No,326,A,2009,2010
23/11/2009,2009,11,23,5.9902,0.40841,193.96,6.9593,No,327,A,2009,2010
24/11/2009,2009,11,24,8.5277,0.40777,174.49,6.2606,No,328,A,2009,2010
25/11/2009,2009,11,25,3.3791,0.32609,224.39,8.0513,No,329,A,2009,2010
26/11/2009,2009,11,26,0.78473,0.28796,185.65,6.6613,No,330,A,2009,2010
27/11/2009,2009,11,27,0.23475,0.24501,145.1,5.2062,No,331,A,2009,2010
28/11/2009,2009,11,28,6.0881,0.19418,124.05,4.4509,No,332,A,2009,2010
29/11/2009,2009,11,29,2.0497,0.20329,123.09,4.4164,No,333,A,2009,2010
30/11/2009,2009,11,30,0.15251,0.18449,118.51,4.2521,No,334,A,2009,2010
01/12/2009,2009,12,1,3.4174,0.19292,99.515,3.5706,No,335,W,2010,2010
02/12/2009,2009,12,2,0.82442,0.28542,92.252,3.31,No,336,W,2010,2010
03/12/2009,2009,12,3,0.49939,0.18822,83.77,3.0057,No,337,W,2010,2010
04/12/2009,2009,12,4,14.486,0.22277,75.758,2.7182,No,338,W,2010,2010
05/12/2009,2009,12,5,4.3443,0.28655,120.6,4.3271,No,339,W,2010,2010
06/12/2009,2009,12,6,1.7848,0.26124,131.43,4.7158,No,340,W,2010,2010
07/12/2009,2009,12,7,0.69355,0.26117,108.83,3.9048,No,341,W,2010,2010
08/12/2009,2009,12,8,1.9671,0.28826,93.301,3.3477,No,342,W,2010,2010
09/12/2009,2009,12,9,2.4784,0.30656,85.35,3.0624,No,343,W,2010,2010
10/12/2009,2009,12,10,0.20498,0.21996,80.75,2.8973,No,344,W,2010,2010
11/12/2009,2009,12,11,0.0032258,0.23281,74.973,2.6901,No,345,W,2010,2010
12/12/2009,2009,12,12,0,0.20325,68.846,2.4702,No,346,W,2010,2010
13/12/2009,2009,12,13,7.76E-04,0.13221,63.462,2.277,No,347,W,2010,2010
